caseid,weight,votereg,Q2,Q3a,Q3b,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_7,Q4_8,Q4_9,Q4_11,Q4_12,Q4_13,Q4_14,Q4_15,Q4_16,Q4_17,Q4_18,Q4_19,Q4_20,Q4_21,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_11,Q8_12,Q8_13,Q8_14,Q8_15,Q8_16,Q8_17,Q8_18,Q8_19,Q8_20,Q8_21,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q10,Q11,Q12,Q13,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q14_12,Q15,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_8,Q16_9,Q16_10,Q16_11,Q16_12,Q16_13,Q16_14,Q16_15,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q20,Q21,Q22,tsmart_voter_score,tsmart_pid,tsmart_G2016_vote_type,tsmart_P2016_vote_type,tsmart_P2014_vote_type,tsmart_G2014_vote_type,tsmart_G2012_vote_type,tsmart_P2012_vote_type,tsmart_PP2012_vote_type,tsmart_match_status,vb_vf_g2018,vb_vf_p2018,vb_vf_p2018_party,birthyr,gender,race,educ,marstat,employ,faminc_new,pid3,pid7,presvote16post,inputstate,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
1002176605,1.41099044671618,1,9,9,1,6,1,6,6,6,6,6,6,3,6,6,6,6,5,6,6,6,6,6,4,2,3,998,1,998,998,998,998,998,998,998,2,998,998,998,4,3,998,998,998,998,998,1,998,2,998,998,1,1,1,3,2,2,2,2,2,2,2,2,2,2,1,3,4,3,3,2,4,4,2,3,3,3,3,3,3,3,1,2,3,3,3,3,2,2,2,4,3,3,3,5,98,98,5,5,98,98,1,Y,Y,D,1991,2,2,3,5,2,2,1,1,7,45,3,2,11,2,2,2,3,09/05/2019 17:15:23,09/05/2019 17:24:07
1002182321,0.800687191879917,1,9,9,1,6,1,6,6,6,6,6,6,6,6,6,6,6,3,6,6,2,5,6,4,2,3,998,1,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,2,998,998,1,3,4,5,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,4,1,4,1,3,3,2,2,2,4,3,2,3,2,2,2,3,3,1,3,1,1,2,5,2,8,8,98,98,98,98,98,98,98,2,,,,1980,1,1,2,1,6,2,1,1,1,21,2,2,11,4,2,3,7,09/05/2019 17:29:33,09/05/2019 17:39:32
1002183043,1.49162178365635,1,9,9,1,3,1,5,6,4,4,6,6,3,3,6,5,6,1,6,6,2,6,4,4,2,3,998,1,6,998,998,998,5,998,998,7,3,998,998,998,2,998,998,4,998,998,1,5,3,2,4,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,3,2,4,3,3,3,2,3,3,3,3,2,4,2,3,2,3,3,4,3,1,1,1,5,2,1,1,1,1,1,1,1,1,98,1,P,P,D,1943,1,1,2,1,5,8,1,1,1,34,4,1,5,6,2,3,2,09/05/2019 17:35:15,09/05/2019 17:49:15
1002182323,0.949769607150452,1,9,9,1,5,3,2,5,2,2,3,4,1,2,5,2,5,3,5,5,1,4,4,4,19,3,998,9,4,998,2,5,8,998,998,3,10,998,7,998,6,998,998,1,998,998,5,3,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,3,3,3,3,2,3,2,2,2,2,3,2,2,1,3,3,3,4,1,5,5,3,8,8,98,98,98,98,98,98,98,8,A,,,1994,2,1,6,5,8,2,1,1,1,36,2,1,11,6,2,4,7,09/05/2019 17:29:34,09/05/2019 17:59:28
1002184597,0.745448099379808,1,9,9,1,5,1,2,6,2,2,2,6,2,2,6,2,2,2,6,6,2,6,2,4,2,4,998,1,8,998,3,10,998,998,998,2,6,998,7,998,5,998,998,4,998,9,1,3,2,5,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,3,3,3,2,2,2,1,3,3,2,1,2,3,3,3,3,1,1,1,1,2,8,8,98,98,98,98,98,98,98,2,,,,1967,1,2,3,1,5,4,1,1,1,22,3,1,11,5,2,2,3,09/05/2019 17:51:12,09/05/2019 18:01:39
1002184243,2.23386497606742,1,9,9,2,2,4,3,3,3,3,4,2,3,3,3,3,4,1,3,3,2,2,2,4,16,2,998,998,998,998,998,998,998,998,3,998,998,998,998,998,1,998,998,2,4,5,5,3,4,1,2,4,2,2,1,2,2,2,2,1,2,2,2,2,1,2,4,3,2,3,2,3,2,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,2,5,1,1,3,3,98,2,98,98,98,98,98,1,,,,1983,1,6,2,5,6,4,3,3,7,48,2,2,11,6,2,4,2,09/05/2019 17:47:17,09/05/2019 18:01:42
1002189901,0.661600793929928,1,9,9,1,6,4,2,6,2,3,6,4,1,5,6,2,6,2,6,6,1,3,2,4,19,3,998,998,998,998,998,998,998,998,998,2,998,998,998,998,998,998,998,1,998,998,5,4,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,4,3,3,2,4,2,2,3,2,3,3,2,1,3,3,3,1,3,5,2,1,2,1,5,5,98,98,98,98,98,1,Y,Y,,1990,2,1,6,5,1,3,1,1,1,36,1,1,9,6,2,4,7,09/05/2019 18:02:37,09/05/2019 18:09:37
1002190271,1.6747721845509,1,9,9,1,3,1,4,6,3,2,6,1,5,5,2,5,6,1,2,4,5,3,5,2,5,2,998,6,998,998,1,9,3,2,998,7,998,998,998,10,998,998,5,998,8,4,1,4,5,3,2,3,2,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,4,3,2,2,3,2,1,1,3,2,3,4,2,2,1,2,1,1,1,2,1,1,1,8,8,98,98,98,98,98,98,98,8,,,,1995,1,1,5,1,1,9,1,1,7,12,5,1,1,2,2,1,3,09/05/2019 18:07:32,09/05/2019 18:11:04
1002195773,0.616891602474338,1,9,9,1,5,4,2,3,2,3,4,3,2,2,6,2,3,2,6,4,1,4,2,4,19,3,998,998,8,998,5,7,10,998,998,6,9,998,3,998,2,998,998,1,998,4,5,3,4,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,4,2,3,3,2,3,4,2,3,4,3,3,2,2,3,3,3,3,1,2,1,1,1,8,8,98,98,98,98,98,98,98,8,,,,1991,1,1,5,1,1,8,1,1,1,39,1,1,1,4,2,3,3,09/05/2019 18:25:45,09/05/2019 18:31:37
1002196647,1.08376878017333,1,9,9,1,2,1,2,3,2,2,1,3,1,5,4,5,1,3,2,2,4,2,2,4,19,3,998,998,998,8,4,10,998,998,998,9,998,5,6,2,3,7,998,1,998,998,3,5,4,2,1,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,1,4,3,4,3,3,4,3,4,2,3,4,2,1,1,2,2,2,1,2,1,3,3,1,2,2,4,3,98,98,98,98,98,98,98,1,,,,1961,2,4,6,1,1,9,1,1,1,51,3,1,2,3,2,2,2,09/05/2019 18:37:01,09/05/2019 18:40:14
1002196619,0.579188936834784,1,9,9,1,3,4,2,3,2,3,4,3,3,3,6,3,4,1,6,3,1,3,3,4,19,3,998,998,4,998,3,5,998,998,998,7,998,998,6,998,2,998,998,1,8,9,5,3,4,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,3,3,3,2,4,2,3,4,3,3,2,2,3,3,3,3,1,2,1,1,1,8,8,98,98,98,98,98,98,98,8,P,,,1991,1,1,5,1,1,12,1,1,4,34,1,1,10,6,2,4,7,09/05/2019 18:36:38,09/05/2019 18:46:43
1002197169,0.893560080021926,1,9,9,1,6,2,2,5,5,5,5,6,4,6,5,5,5,2,5,5,2,5,1,4,21,3,3,2,9,8,998,7,10,998,998,998,998,998,6,998,4,998,998,5,998,1,1,4,5,2,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,4,4,4,4,3,4,4,3,3,4,4,4,3,4,4,2,3,2,3,3,3,1,1,1,1,8,8,98,98,98,98,98,98,98,8,,,,1967,2,2,2,3,6,3,1,1,1,24,2,2,12,5,2,1,2,09/05/2019 18:44:55,09/05/2019 18:56:51
1002043669,1.12511806369364,1,9,9,1,5,2,5,6,5,6,5,6,2,5,6,6,2,1,6,6,2,6,6,3,16,2,9,2,5,998,6,998,998,10,998,3,7,998,998,8,1,998,998,4,998,998,2,5,3,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,2,2,2,2,1,2,4,3,3,2,2,2,2,1,3,3,3,1,1,2,3,1,1,8,8,98,98,98,98,98,98,98,8,,,,1998,2,3,2,5,2,5,3,3,1,6,2,2,2,3,2,1,1,09/05/2019 18:50:34,09/05/2019 19:01:16
1002192047,0.822115055412846,1,9,9,1,2,4,2,3,3,2,3,4,4,1,5,2,4,2,3,4,1,4,4,4,19,3,998,998,998,998,998,998,998,998,998,998,2,998,998,998,3,998,998,1,998,998,998,998,998,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,1,1,1,2,1,1,1,1,1,1,1,98,1,P,A,D,1992,1,1,3,5,2,6,1,1,1,56,1,1,9,6,2,4,7,09/05/2019 18:45:43,09/05/2019 19:02:58
1002198679,0.616891602474338,1,9,9,1,3,1,4,2,1,2,4,4,3,3,5,2,3,1,5,4,1,4,3,4,19,3,998,4,998,6,1,5,998,998,998,7,998,998,998,998,3,998,998,2,998,998,4,2,5,3,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,3,2,3,3,2,3,2,3,4,1,3,3,2,2,2,2,3,3,2,1,2,1,1,1,1,8,8,98,98,98,98,98,98,98,8,,,,1995,1,1,5,5,1,6,1,1,1,11,1,1,1,2,1,1,2,09/05/2019 19:04:03,09/05/2019 19:11:22
1002198345,1.1520723305112,1,9,9,1,3,3,4,3,4,3,4,1,4,3,6,3,4,2,6,4,4,2,2,3,9,3,998,998,998,998,998,998,998,998,1,998,998,998,998,998,3,998,998,998,4,2,998,998,998,1,998,5,2,4,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,4,2,2,4,4,2,2,3,2,3,2,2,3,3,3,3,1,2,1,1,1,2,1,5,5,5,5,5,5,98,1,,,,1974,1,3,6,1,1,14,1,2,1,41,3,1,2,3,2,2,3,09/05/2019 19:02:18,09/05/2019 19:18:39
1002202055,1.05723102863733,1,9,9,1,3,1,2,2,2,3,5,2,1,2,6,2,2,3,5,2,2,5,5,4,2,4,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,1,4,2,5,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,4,3,4,3,2,4,4,4,2,2,4,2,3,1,3,3,4,3,3,1,5,3,1,1,3,3,3,3,3,3,3,98,1,A,A,,1945,1,1,2,3,5,4,1,1,1,26,2,1,1,4,1,1,2,09/05/2019 18:54:31,09/05/2019 19:24:49
1002192693,0.822115055412846,1,9,9,1,5,3,5,6,2,5,5,2,3,5,5,2,5,1,5,5,2,3,1,4,16,3,998,998,10,998,4,6,9,7,5,998,998,998,8,998,1,998,998,3,998,2,5,3,4,1,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,4,2,3,2,4,2,3,3,3,3,2,2,3,3,3,3,1,3,1,1,1,8,8,98,98,98,98,98,98,98,8,E,P,D,1993,1,1,3,1,1,3,3,3,7,35,1,1,1,3,1,1,1,09/05/2019 19:24:23,09/05/2019 19:33:51
1002207769,2.49978009264425,1,9,9,1,1,3,2,2,2,2,2,1,2,2,3,4,3,1,3,2,2,3,2,3,1,1,1,2,998,998,3,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,2,1,998,3,998,2,2,1,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2,3,2,2,1,3,3,2,2,3,3,3,3,2,1,8,1,1,1,1,2,1,1,2,8,8,98,98,98,98,98,98,98,8,,,,1990,1,2,2,1,1,6,1,2,2,6,3,1,2,1,2,2,1,09/05/2019 19:30:31,09/05/2019 19:34:42
1001521895,0.722785948243284,1,9,9,1,2,2,5,5,6,6,5,5,1,2,6,5,5,1,5,6,1,5,5,4,19,2,998,3,998,998,998,998,998,998,998,5,4,998,998,998,1,998,998,2,998,998,1,4,2,5,3,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,2,3,4,2,2,2,4,2,3,3,2,4,2,3,3,3,3,2,2,1,2,1,2,3,1,98,98,98,1,98,98,1,,,,1985,1,1,4,1,1,9,1,1,1,27,1,2,2,3,2,2,5,09/05/2019 19:42:35,09/05/2019 19:54:13
1000875061,0.662588929075461,1,9,9,1,6,2,3,5,6,5,6,6,2,5,6,6,5,2,6,6,5,6,5,4,2,4,998,1,998,998,998,998,998,998,998,2,998,998,998,998,3,998,998,998,998,998,1,5,2,3,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2,3,2,1,2,3,2,2,2,3,3,2,2,3,3,3,1,3,1,1,5,3,3,1,4,4,98,1,98,98,98,1,A,A,,1955,1,2,2,1,6,2,1,1,1,6,3,1,6,2,2,1,1,09/05/2019 19:41:23,09/05/2019 19:54:37
1001940057,1.1856701144561,1,9,9,1,5,2,2,6,2,1,6,5,2,5,6,2,5,2,6,6,1,2,5,4,19,3,998,998,5,998,998,998,4,998,998,2,998,998,3,998,6,998,998,1,998,998,5,3,2,4,1,4,3,2,3,2,2,1,2,1,2,2,2,2,1,2,3,4,3,4,4,4,4,3,3,2,4,4,4,3,4,3,4,1,3,4,3,3,1,1,1,1,1,3,3,98,3,3,3,3,98,1,,,,1966,2,2,5,1,5,10,1,2,1,13,3,1,1,4,2,1,1,09/05/2019 18:44:08,09/05/2019 19:55:54
1002208685,0.84562933042149,1,9,9,1,3,1,2,3,2,2,3,3,2,3,5,3,3,3,6,2,1,2,2,4,2,2,998,1,5,998,7,4,998,998,998,3,998,998,10,998,9,998,998,2,8,6,1,4,3,5,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,3,3,2,2,2,3,3,2,2,3,2,3,3,2,3,3,2,3,3,3,3,2,1,1,2,1,8,8,98,98,98,98,98,98,98,8,,,,1952,2,2,5,1,5,8,1,1,1,1,2,1,1,2,1,1,1,09/05/2019 19:43:19,09/05/2019 19:57:56
1002208719,1.00497997232733,1,9,9,2,5,2,2,5,5,5,5,2,2,2,5,2,5,2,5,5,1,5,5,3,19,3,998,7,4,998,998,998,10,998,6,3,8,998,5,998,2,998,9,1,998,998,4,5,3,2,1,4,2,2,3,2,2,2,2,1,2,2,2,1,2,2,4,4,2,4,2,4,4,3,3,2,3,4,3,4,3,3,2,3,3,3,1,1,1,1,3,2,8,8,98,98,98,98,98,98,98,8,,,,1976,1,2,2,5,1,3,1,2,7,45,6,2,11,5,2,1,2,09/05/2019 19:43:42,09/05/2019 19:58:22
1000310801,0.995032657311224,1,9,9,1,5,1,2,5,6,3,5,6,2,5,6,3,5,4,3,5,1,2,5,4,2,3,998,1,3,10,998,7,998,9,998,4,998,998,5,998,998,6,8,2,998,998,1,4,3,5,2,3,1,1,2,2,2,2,2,2,2,2,1,1,1,2,4,3,4,4,3,3,4,3,3,3,4,3,4,4,3,3,1,3,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,98,1,P,P,D,1959,2,2,5,1,5,4,1,1,1,42,3,1,1,4,2,1,1,09/05/2019 19:40:59,09/05/2019 20:02:51
1002215115,1.38172030185341,1,9,9,1,6,1,3,1,1,2,6,3,3,2,6,3,6,3,6,6,4,6,2,4,2,4,998,1,998,5,3,998,2,998,998,998,4,998,998,998,998,998,998,998,998,6,1,2,3,4,5,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,3,4,1,3,2,4,3,2,2,3,2,1,1,3,3,3,1,3,3,3,3,1,1,2,1,1,8,8,98,98,98,98,98,98,98,8,,,,1998,1,1,2,5,8,8,3,3,7,37,2,1,1,2,2,2,3,09/05/2019 19:54:57,09/05/2019 20:05:56
1002215297,0.924311690758415,1,9,9,1,6,2,2,6,6,6,6,6,6,2,6,6,6,2,6,6,6,6,6,3,2,4,998,1,4,998,998,998,998,6,998,998,2,998,998,7,3,10,998,9,8,5,1,5,2,3,4,5,1,1,1,2,2,2,2,2,2,2,2,2,2,1,4,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,2,3,3,1,3,3,1,5,3,3,8,8,98,98,98,98,98,98,98,8,P,,,1960,2,2,1,3,2,2,1,2,1,26,2,3,1,3,1,1,1,09/05/2019 19:58:04,09/05/2019 20:10:37
1002198881,0.616891602474338,1,9,9,1,2,2,1,2,1,2,2,3,1,2,5,1,2,1,5,1,1,3,2,4,5,2,998,8,4,998,1,5,10,998,998,7,998,998,6,998,2,998,9,3,998,998,5,1,4,2,3,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,3,2,3,3,3,3,2,3,2,3,3,2,3,3,2,3,3,3,2,3,2,2,2,1,3,1,2,4,98,98,98,98,98,1,E,E,D,1990,1,1,5,6,1,12,1,1,1,37,1,1,11,6,2,4,7,09/05/2019 20:13:16,09/05/2019 20:20:14
1002126243,0.906867333374906,1,9,9,1,5,3,1,5,4,3,3,3,4,5,5,3,2,3,5,5,4,5,4,4,3,3,998,2,1,998,998,998,4,998,998,998,998,998,998,5,3,998,998,998,998,998,1,3,4,2,5,3,1,1,1,2,2,2,1,2,2,1,2,2,2,2,4,2,1,2,3,3,3,3,2,2,2,3,1,3,3,2,3,2,3,3,3,2,3,1,5,3,8,8,98,98,98,98,98,98,98,8,,,,1999,1,1,3,5,2,3,1,1,7,9,2,1,5,4,2,3,5,09/05/2019 20:15:27,09/05/2019 20:23:09
1002218903,0.959486295747938,1,9,9,1,6,1,5,6,5,6,6,6,5,6,6,5,4,1,6,6,5,6,6,4,2,3,998,1,7,998,6,8,998,998,9,3,998,998,5,998,2,998,998,4,10,998,1,5,3,2,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,3,3,1,3,3,3,3,2,3,3,3,3,3,3,2,3,2,3,8,3,3,1,8,2,5,2,8,8,98,98,98,98,98,98,98,8,A,,,1955,2,2,2,5,5,5,1,2,1,13,3,4,1,3,1,2,1,09/05/2019 20:24:46,09/05/2019 20:38:33
1002217133,0.742332752246406,1,9,9,1,2,4,2,2,2,3,3,2,1,3,2,2,2,1,3,3,1,2,2,2,16,2,998,4,8,6,998,998,10,998,998,3,998,998,998,5,2,7,998,1,9,998,5,4,3,2,1,1,2,2,2,1,2,2,1,2,1,2,2,1,1,2,2,4,4,4,4,3,4,2,4,4,4,4,4,4,4,4,2,3,2,3,1,1,2,1,1,1,2,8,98,4,98,98,3,3,98,1,A,A,,1953,2,2,2,1,2,3,1,1,2,6,1,1,2,1,1,1,3,09/05/2019 20:24:26,09/05/2019 20:38:45
1002217493,0.841885920655829,1,9,9,1,2,2,2,6,2,2,4,2,2,2,6,2,6,1,6,6,1,2,2,4,16,3,998,6,9,998,5,7,998,998,8,4,998,998,998,998,1,998,998,2,10,3,5,4,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,2,1,2,2,3,2,2,2,3,2,3,3,2,2,3,2,3,3,3,3,1,1,1,1,1,8,8,98,98,98,98,98,98,98,8,,,,2000,1,1,3,5,8,7,1,1,7,47,1,1,9,6,2,4,7,09/05/2019 20:42:09,09/05/2019 20:48:17
1002208545,1.38386923107662,1,9,9,1,5,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,4,2,3,998,1,998,998,998,998,998,998,998,998,998,998,998,998,2,998,998,998,998,998,1,998,998,2,998,4,1,1,1,2,2,2,2,2,2,2,2,2,2,1,4,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1,2,5,3,2,3,5,98,98,5,5,98,98,1,,,,1987,2,2,5,1,1,8,1,1,1,45,6,4,11,4,2,3,3,09/05/2019 19:41:09,09/05/2019 20:53:03
1001927409,0.662588929075461,1,9,9,1,2,1,1,2,2,3,2,2,1,2,5,2,2,2,2,1,1,2,2,4,2,4,998,1,5,8,9,998,998,998,998,3,6,998,7,998,10,998,4,2,998,998,1,4,3,5,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,3,3,2,3,2,4,4,2,2,3,2,4,3,3,3,2,1,3,3,3,3,2,1,2,2,1,1,1,1,1,1,1,1,1,98,1,P,P,D,1964,1,2,2,1,1,9,1,1,1,42,3,1,1,5,1,1,2,09/05/2019 20:46:04,09/05/2019 20:57:22
1002221765,1.46690504153981,1,9,9,1,5,1,5,5,5,1,5,5,2,5,5,1,5,1,5,5,1,5,2,4,6,3,998,998,998,998,998,2,998,998,998,5,998,998,4,998,1,998,998,3,998,998,3,5,4,1,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,3,2,3,3,2,2,3,3,3,2,3,3,4,3,3,3,3,3,1,1,2,2,2,3,1,98,98,98,1,98,98,1,F,,,1989,1,3,3,5,1,6,1,2,1,48,3,2,11,5,2,2,3,09/05/2019 20:41:44,09/05/2019 21:00:14
1001713635,1.0446177003501,1,9,9,1,5,1,5,5,5,5,5,5,1,5,5,5,5,1,5,5,1,5,5,4,19,2,998,2,998,998,998,998,998,998,998,3,998,998,998,998,4,998,998,1,998,998,4,5,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,3,3,2,2,4,2,2,4,2,3,3,3,2,2,4,1,3,3,3,3,2,5,5,3,8,8,98,98,98,98,98,98,98,8,P,P,,1985,2,7,6,5,1,9,1,1,1,6,2,1,11,6,2,4,7,09/05/2019 20:51:32,09/05/2019 21:02:46
1002185833,0.85545809455302,1,9,9,1,6,1,6,6,6,6,6,6,6,6,6,6,3,1,6,6,2,6,2,4,2,2,998,1,998,998,998,998,998,998,998,998,998,998,998,998,2,998,998,998,998,998,1,998,998,2,3,3,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,1,3,2,2,3,3,3,2,3,3,3,2,2,2,3,3,1,3,1,4,2,1,1,1,5,5,5,5,5,5,98,1,Y,Y,,1950,2,2,2,1,5,7,1,1,1,21,3,2,2,2,2,1,1,09/05/2019 20:52:29,09/05/2019 21:08:51
1002203443,1.02142447862077,1,9,9,1,6,2,1,6,1,2,6,6,2,2,6,2,6,1,6,2,1,2,2,4,11,2,998,4,5,998,2,998,998,998,998,1,998,998,10,998,6,998,8,3,7,9,5,2,1,4,3,4,3,3,2,2,2,2,2,2,2,2,2,1,1,2,4,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,1,1,1,2,3,1,98,1,1,1,98,98,1,A,A,,1954,2,2,5,1,5,7,3,3,1,26,3,2,11,6,2,4,7,09/05/2019 19:17:23,09/05/2019 21:17:05
1002217435,1.33296508024086,1,9,9,1,6,4,4,4,4,4,4,1,4,4,6,4,4,1,6,4,2,3,2,4,9,2,998,998,998,998,8,5,7,998,1,998,998,10,998,998,2,6,998,3,9,4,4,3,5,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,4,1,3,3,4,2,2,4,3,2,3,4,3,3,3,2,3,3,3,3,3,2,1,1,1,8,8,98,98,98,98,98,98,98,8,Y,,,1993,1,2,3,5,8,97,3,3,4,36,2,2,10,4,2,3,6,09/05/2019 21:01:38,09/05/2019 21:17:44
1002170999,0.906867333374906,1,9,9,1,2,2,1,5,2,4,6,4,2,2,6,2,5,2,6,5,2,6,1,4,3,2,5,4,1,998,6,9,998,998,998,10,998,998,7,998,8,998,998,2,998,3,2,4,5,3,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,2,1,3,3,2,2,3,2,2,3,3,2,1,2,1,2,2,2,3,2,3,1,1,4,3,98,98,98,98,98,98,98,1,,,,1998,1,1,3,5,1,14,1,2,7,42,2,2,10,5,2,4,5,09/05/2019 19:39:26,09/05/2019 21:19:30
1002222441,0.718051309331704,1,9,9,1,5,1,1,5,5,4,5,5,5,5,5,2,5,2,5,5,1,5,5,4,19,4,998,1,3,8,7,5,998,998,998,998,998,998,6,998,9,998,4,2,998,10,2,4,3,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,2,4,4,3,3,4,3,4,4,4,4,4,4,3,4,4,4,4,3,1,5,3,2,3,5,5,98,5,11,11,98,1,Y,Y,D,1935,1,2,2,1,5,3,1,2,1,17,1,1,1,5,2,1,1,09/05/2019 20:52:03,09/05/2019 21:19:59
1002199187,0.830540868916748,1,9,9,1,3,2,2,4,2,2,4,3,5,3,4,2,3,2,4,2,2,2,2,4,19,3,9,8,6,998,1,3,998,998,998,2,10,998,998,998,4,998,998,7,998,5,1,3,5,4,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,3,3,2,3,2,3,3,3,3,3,2,3,2,3,3,4,3,1,1,2,5,3,2,1,2,98,98,98,2,98,98,1,,,,1953,1,2,2,1,5,97,1,1,1,32,3,1,11,2,2,1,1,09/05/2019 21:04:49,09/05/2019 21:35:14
1001502685,0.893560080021926,1,9,9,1,6,1,6,6,6,5,6,6,1,6,6,6,5,2,6,6,2,6,6,4,2,2,998,1,998,998,998,998,998,998,998,998,998,998,998,3,2,998,998,998,998,998,1,5,2,3,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,8,3,3,3,3,3,3,4,2,2,3,3,2,3,3,3,2,3,2,3,3,1,2,1,1,1,3,1,98,98,98,98,9,98,98,1,,,,1961,2,2,2,5,1,3,1,1,1,6,2,1,1,3,1,1,1,09/05/2019 21:44:09,09/05/2019 21:51:26
1001904027,1.38172030185341,1,9,9,1,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,9,998,6,998,1,998,7,998,998,3,998,998,10,998,2,998,5,8,998,4,4,1,3,5,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,3,3,3,3,1,1,5,5,3,8,3,5,98,98,98,98,98,98,1,,,,1990,1,1,2,5,1,3,1,1,1,39,2,4,11,7,2,4,7,09/05/2019 21:33:47,09/05/2019 21:55:53
1002001153,1.33545084611639,1,9,9,1,6,3,5,6,6,5,6,5,2,6,6,5,5,1,6,6,5,5,5,4,16,4,998,10,7,998,998,5,998,998,998,2,998,998,4,6,1,998,998,3,8,9,4,5,2,1,3,4,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,3,3,4,3,3,2,3,3,3,2,3,3,4,4,3,3,2,1,1,1,1,2,2,8,8,98,98,98,98,98,98,98,8,,,,1961,2,2,2,6,2,2,1,1,1,22,4,2,2,5,1,1,5,09/05/2019 21:40:58,09/05/2019 22:01:18
1002238367,0.965900428924902,1,9,9,1,5,4,3,5,3,3,3,1,4,4,5,3,3,1,5,5,1,2,1,4,21,3,998,8,9,998,7,5,998,998,4,998,998,998,6,998,2,998,998,3,998,1,998,998,998,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,3,4,1,2,2,4,3,2,2,4,2,4,2,2,2,2,2,3,3,3,3,3,2,1,1,1,8,8,98,98,98,98,98,98,98,8,Y,Y,,1999,1,1,3,5,8,13,1,2,7,29,2,1,10,5,2,3,5,09/05/2019 22:13:20,09/05/2019 22:18:30
